"event_type","user_id","episode_id","timestamp","duration"
"pause","usr_87e6c4f7bd","epi_265610a62a","2026-02-06T07:01:13",""
"play","","epi_93c1db10e7","2026-01-30T17:51:44","31647"
"complete","usr_45945a0181","epi_efefa5c907","2025-04-09T20:12:38","806"
"download","usr_e0f1b4284d","epi_44dcb77b20","2026-02-18T01:52:40",""
"play","usr_7bdc501b6f","epi_eabac40256","2025-03-06T06:34:24","1343"
"complete","usr_61499df046","epi_efefa5c907","2025-04-27T18:01:18","3375"
"seek","usr_b1568722ef","epi_a2b098d528","2025-06-05T20:29:49",""
"pause","usr_b9e69fb583","epi_0e6fc5fdc2","2025-11-10T06:19:34",""
"play","usr_4fd63118b4","epi_663188493b","","1589"
"complete","usr_8a4eb58c18","epi_8b69d897be","2025-09-19T10:05:41","1386"
"seek","usr_19e9acb2e3","epi_4ce9ecde6d","2025-07-03T19:09:40",""
"seek","usr_3fbde254c4","epi_78bb8b6d5c","2025-07-07T03:20:45",""
"play","usr_808ac4245b","epi_57ebf9acaf","2025-10-10T03:26:06","14355"
"complete","usr_e6a5eadf43","epi_6a59a21550","2026-02-20T15:17:52","1752"
"pause","usr_bebf6b6d3d","epi_75ece8808f","2025-08-10T15:12:02",""
"download","usr_57227933d1","epi_0087ad003a","2025-05-30T10:34:08",""
"complete","usr_3fbde254c4","epi_05fa3c96f9","2025-01-16T20:49:59","3717"
"play","usr_87e6c4f7bd","epi_ad0822ed24","2026-01-21T11:26:27","18883"
"seek","usr_87e6c4f7bd","epi_4f5f3fb954","2026-01-12T17:53:00",""
"download","usr_cc095bbb2f","epi_c299a17f5a","2026-01-20T19:47:26",""
"pause","usr_48695b2f26","epi_01d0ba7c6a","2025-11-06T23:29:36",""
"complete","usr_8efc89e9da","epi_f68383e360","2025-07-27T10:21:53","2111"
"play","usr_36890db52d","epi_b337c35182","2025-07-04T04:34:53","1648"
"download","usr_d3ee9ceca7","epi_093cc7c56e","2025-12-03T04:26:50",""
"complete","usr_502caf62ea","epi_8529e2ed28","2025-01-17T12:07:34","40951"
"pause","usr_eaa039f7da","epi_73f5593b4b","2026-02-13T15:29:06",""
"seek","usr_9cfcfcdca6","epi_c39bc5ffe5","2025-07-29T01:19:56",""
"complete","usr_b3e18cd2b5","epi_caae44d0f9","2025-10-27T16:15:55","527"
"play","usr_dd4f0e2f15","epi_a2b098d528","2025-09-27T19:31:17","1220"
"complete","usr_52e109a619","epi_ee8c7011d5","2025-07-05T00:31:04","931"
"play","usr_9cc5e23781","epi_4e132fa300","2025-11-17T11:14:06","1920"
"download","usr_4cc806c493","epi_42814bb905","2025-07-31T08:20:53",""
"seek","usr_258cfa779e","epi_a6a49e1b26","2025-02-20T03:42:29",""
"play","usr_790c3d8c5f","epi_0df2749873","2025-07-15T11:07:58","417"
"pause","usr_3fb995e8d0","epi_b5d6a08b9e","2025-09-06T11:39:54",""
"pause","usr_2454ed4e02","epi_f0f24935b7","2026-01-19T08:40:08",""
"pause","usr_b64188478b","epi_a9494133ec","2025-10-13T05:13:48",""
"pause","usr_b9d4cb5d74","epi_0fa0f70d84","2025-12-11T16:07:47",""
"pause","usr_dcb09a5156","epi_7d35bda596","2025-04-11T23:53:54",""
"play","usr_5775be6e38","epi_a9ada448c6","2026-01-25T22:39:29","3186"
"complete","usr_f1f98f10f4","epi_f68383e360","2025-02-12T12:51:03","2626"
"pause","usr_83ba3a4ee5","epi_d7d8bf599a","2025-09-05T07:43:41",""
"complete","usr_8ef8d6cdc6","epi_7be1873915","2026-02-21T17:23:25","9075"
"pause","usr_3e16c37a3a","epi_783e510aec","2026-02-07T13:34:52",""
"pause","usr_499bccc878","epi_f2bd927f27","2026-02-11T10:40:16",""
"seek","usr_58e7252c00","epi_93c1db10e7","2025-11-07T16:04:44",""
"seek","usr_906ab84551","epi_eabac40256","2026-02-04T17:05:50",""
"play","usr_88f979d10e","epi_ea01ee18bf","2026-02-28T23:23:55","2405"
"pause","usr_61499df046","epi_194b4b188d","2025-07-12T23:53:38",""
"pause","usr_808ac4245b","epi_5a58e1e286","2025-09-07T03:34:20",""
"seek","usr_5ac1c38f2e","epi_d7d8bf599a","2025-05-26T05:21:31",""
"complete","usr_129ed2ad3f","epi_b82c2d7cdc","2025-08-12T14:28:16","3596"
"play","usr_35b64fab1c","epi_d7d8bf599a","2025-04-05T17:37:44","2512"
"play","usr_b1568722ef","epi_64fd889dfa","2026-02-14T20:28:04","8627"
"pause","usr_ec037f6f4a","epi_1229fc565f","2025-05-02T23:51:47",""
"seek","usr_334513b9d9","epi_e9b68a4b8a","2025-07-31T23:05:24",""
"complete","usr_157f3e466b","epi_aaf4c75689","2025-06-27T22:26:23","1497"
"play","usr_b634374217","epi_ab03f748c9","2026-01-21T16:16:14","1878"
"seek","usr_cbf2537377","epi_57ebf9acaf","2025-10-29T16:54:14",""
"complete","usr_5ef3374993","epi_93c1db10e7","2025-12-23T07:12:28","27766"
"play","usr_2981e7133d","epi_64fd889dfa","malformed-date","7001"
"play","usr_163848d088","epi_57ebf9acaf","2025-12-04T13:29:10","13327"
"pause","usr_63cd0303a9","epi_f16fddc593","2025-11-27T11:03:00",""
"play","usr_7958acd457","epi_5081948a0d","2025-02-05T12:18:57","2650"
"seek","usr_b9d4cb5d74","epi_eea76c134c","2025-10-03T14:38:25",""
"pause","usr_4cc806c493","epi_2afaa61f9b","2025-02-23T21:16:43",""
"play","usr_6b66d2273e","epi_05fa3c96f9","2025-11-17T01:45:11","3479"
"pause","usr_4d256e4acf","epi_44dcb77b20","2025-12-17T21:17:21",""
"pause","usr_316c9a9f04","epi_def6af3c68","2025-11-05T01:41:21",""
"seek","usr_eefb64a1b1","epi_fffb0f3250","2025-06-13T01:05:50",""
"play","usr_96f6a61af7","epi_b288b8f71a","2025-07-08T11:01:04","813"
"play","usr_502caf62ea","epi_d7d8bf599a","2026-02-05T08:30:22","1393"
"download","usr_9aab146109","epi_9432b55df3","2025-09-10T06:17:50",""
"seek","usr_79a3e3134d","epi_093cc7c56e","2025-01-19T04:00:44",""
"complete","usr_9d20d38132","epi_1d077a5c8b","2026-01-27T00:46:16","12855"
"complete","usr_4fb6e40668","epi_7cb20f67aa","2026-01-19T18:55:46","2822"
"complete","usr_2b0b341063","epi_6a59a21550","2025-11-26T00:20:36","27171"
"pause","usr_eba23daeb3","","2025-12-30T02:28:17",""
"pause","usr_b616c164d9","epi_05fa3c96f9","2025-12-15T20:10:23",""
"complete","usr_1d93dabd77","epi_aa5ff8789c","2025-08-23T12:56:26","1222"
"play","usr_163848d088","epi_d3ab97826c","2025-11-24T17:43:22","3447"
"pause","usr_4cc806c493","epi_1d077a5c8b","2025-10-09T09:52:50",""
"complete","usr_808ac4245b","epi_1f60d46359","2025-07-16T10:42:24","1549"
"play","usr_8efc89e9da","epi_e97bac8271","2025-07-23T07:48:01","20209"
"complete","usr_0d37f4fcdf","epi_a9ada448c6","2025-12-07T08:19:52","4304"
"pause","usr_61499df046","epi_194b4b188d","2026-01-20T13:56:05",""
"seek","usr_52e109a619","epi_a193a2bcef","2025-12-31T13:39:07",""
"seek","usr_d2c41ed523","epi_b82c2d7cdc","2025-08-09T08:14:36",""
"pause","usr_3c0d308a20","epi_7b987ba739","2025-03-11T19:42:55",""
"play","usr_48695b2f26","epi_05fa3c96f9","2025-10-20T12:52:50","289"
"pause","usr_42a8104a35","epi_da05c90deb","2025-08-19T01:19:01",""
"seek","usr_ce06e6a606","epi_0df2749873","2025-11-27T04:41:09",""
"download","usr_45945a0181","epi_fe1c9050b2","2025-04-21T18:06:54",""
"play","usr_a2f592dce1","epi_4f5f3fb954","2025-07-24T04:16:04","17376"
"play","usr_dea5ea7605","epi_64fd889dfa","2025-02-09T00:38:01","2247"
"play","usr_16a2d6c960","epi_7c270d65b5","","1642"
"play","usr_ce06e6a606","epi_81a888e0df","2025-03-17T17:57:13","9503"
"play","usr_f232fd4eb1","","2025-05-15T12:44:55","8706"
"seek","usr_9a677640d9","epi_26d485a132","2025-04-03T09:01:54",""
"pause","usr_790c3d8c5f","epi_88ae1b09e9","2025-05-02T07:28:57",""
"play","usr_b242a066e7","epi_a9ada448c6","2025-07-14T03:51:09","2987"
"seek","usr_f9cbc59be0","epi_9432b55df3","2025-01-25T20:07:08",""
"complete","usr_3ca1d6f446","epi_73f5593b4b","2025-12-25T17:31:03","2290"
"pause","usr_77e31e8610","epi_61eee9e710","2025-12-10T22:56:40",""
"seek","usr_6130e5d000","epi_75ece8808f","2025-10-15T07:54:56",""
"complete","usr_ce06e6a606","epi_fd99f9d134","2025-12-23T16:09:54","1215"
"download","usr_458f9e0f6b","epi_05fa3c96f9","2025-06-30T04:57:49",""
"pause","usr_0873b1f518","epi_5f1156db04","2025-09-07T10:14:27",""
"play","usr_df58d9f5c2","epi_4e132fa300","2025-07-05T12:57:14","1238"
"seek","usr_79a3e3134d","epi_5fff045672","2025-09-18T11:48:51",""
"pause","usr_3a04c73457","epi_1f60d46359","2026-01-19T07:19:47",""
"seek","usr_a92a999985","epi_eea76c134c","2025-09-22T18:57:33",""
"download","usr_7edf27a75c","epi_76e2beba79","2026-02-15T18:25:14",""
"seek","usr_df58d9f5c2","epi_4f5f3fb954","2025-08-23T20:34:26",""
"complete","usr_4d256e4acf","epi_8b69d897be","2025-03-28T14:50:05","1840"
"pause","usr_19070e6e0f","epi_1f60d46359","2025-08-28T20:10:43",""
"seek","usr_9c75e0546b","epi_c1e35bedf3","2025-11-16T08:33:59",""
"seek","usr_2454ed4e02","epi_638a43c60b","2026-02-12T19:07:01",""
"play","usr_16a2d6c960","epi_084e6662f2","2025-11-26T05:05:36","13739"
"pause","usr_3e16c37a3a","epi_a2b098d528","2025-10-14T07:15:57",""
"seek","usr_1d93dabd77","epi_ab03f748c9","2025-10-01T14:13:45",""
"play","usr_f9cbc59be0","epi_924bf38499","2026-02-12T19:54:33","8520"
"pause","usr_83159f5c42","epi_f0f24935b7","2025-06-20T15:54:16",""
"seek","usr_6c56986a46","epi_4ce9ecde6d","2025-06-01T13:32:52",""
"complete","usr_808ac4245b","epi_fc747ba14b","2026-02-07T23:31:29","24967"
"complete","usr_455d0f8280","epi_b288b8f71a","2025-12-22T16:36:41","4481"
"download","usr_cc4287791f","epi_eba7ff25a8","2025-04-04T01:26:02",""
"seek","usr_af22967d11","epi_1bcf507eab","2025-03-20T22:14:17",""
"play","usr_fe98394aeb","epi_6a59a21550","2025-03-08T05:37:04","1110"
"pause","usr_8a4eb58c18","epi_01d0ba7c6a","2025-03-31T23:30:24",""
"complete","usr_0c08aa1860","epi_7ad581ca2e","2025-12-26T22:05:24","11431"
"pause","usr_3fbde254c4","epi_22d5608727","2025-10-20T09:48:10",""
"play","usr_129ed2ad3f","epi_846b126bc7","2025-09-17T03:32:49","4915"
"complete","usr_eba23daeb3","epi_5e97f26242","2025-08-29T03:17:16","4137"
"complete","usr_cfe0abd97e","epi_5e97f26242","2025-10-02T11:37:58","2827"
"download","usr_fac09015da","epi_05fa3c96f9","2026-01-21T15:20:38",""
"complete","usr_ab36ed7168","epi_78bb8b6d5c","2026-02-25T22:33:29","1063"
"play","usr_790c3d8c5f","epi_f3eaa89d33","2025-03-27T17:09:00","23387"
"pause","usr_bebf6b6d3d","epi_f0fbcc106d","2025-07-10T00:00:32",""
"play","usr_ce06e6a606","epi_f0fbcc106d","2026-01-24T08:04:21","1307"
"seek","usr_bef9a45f59","epi_2afaa61f9b","2025-10-16T21:16:59",""
"pause","usr_8dc9f00363","epi_194b4b188d","2025-01-04T11:54:46",""
"download","usr_1b804f4a50","epi_c09da3eb2a","2025-08-06T10:23:21",""
"seek","usr_3e16c37a3a","epi_93c1db10e7","2025-06-16T01:07:20",""
"pause","usr_3e16c37a3a","epi_4ea411a5df","2025-09-28T17:21:40",""
"play","usr_9b8d1bf627","epi_1bcf507eab","2025-09-16T05:36:46","1221"
"complete","usr_cfe0abd97e","epi_7cb20f67aa","2025-07-05T19:15:00","2296"
"complete","usr_499bccc878","epi_8985cbbaef","2026-02-27T13:55:23","2138"
"play","usr_502caf62ea","epi_88ae1b09e9","2025-12-24T00:11:57","1761"
"download","usr_808ac4245b","epi_1960247f80","2026-01-03T17:03:10",""
"pause","usr_89e3ea025b","epi_1f60d46359","2025-08-18T21:45:02",""
"play","usr_790c3d8c5f","epi_20c2e619aa","2025-10-29T17:12:41","1918"
"play","usr_d8a047d020","epi_b288b8f71a","2025-05-08T16:06:59","16373"
"complete","usr_83ba3a4ee5","epi_01d0ba7c6a","2025-11-29T07:54:04","3138"
"complete","usr_1bf57abea7","epi_d1fd1fa9d6","2025-03-02T11:28:21","1378"
"play","usr_973a579e01","epi_9c4260dbfb","2025-07-20T10:39:25","5669"
"download","usr_6beefbd74a","epi_eba8852bb1","2025-07-10T09:00:44",""
"seek","usr_368c704b2e","epi_0df2749873","2025-08-29T18:57:13",""
"seek","usr_60a1c7d137","epi_c1e35bedf3","2025-06-18T00:25:11",""
"play","usr_dea5ea7605","epi_87c1b3892a","2026-01-22T17:26:07","334"
"play","usr_ef8dfbdace","epi_5081948a0d","2025-12-11T05:51:42","2019"
"play","usr_790c3d8c5f","epi_f3eaa89d33","2025-03-07T18:36:58","1356"
"pause","usr_5ac1c38f2e","epi_8985cbbaef","2025-06-02T22:37:44",""
"complete","usr_0937fbfbde","epi_1d077a5c8b","2025-02-09T02:12:06","9155"
"play","usr_0c08aa1860","epi_727bd80f61","2025-07-30T18:23:32","8483"
"pause","usr_646c974998","epi_01d0ba7c6a","2025-02-04T02:25:40",""
"pause","usr_3c0d308a20","epi_f6a942be33","2025-09-14T06:17:45",""
"pause","usr_b8d08cb198","epi_645be532b0","2026-01-04T09:49:51",""
"play","usr_0937fbfbde","epi_78bb8b6d5c","2025-12-18T03:22:10","776"
"complete","usr_3fbde254c4","epi_d7d8bf599a","2025-05-03T06:46:24","1475"
"seek","usr_16a2d6c960","epi_05fa3c96f9","2025-09-07T22:09:45",""
"play","usr_129ed2ad3f","epi_645be532b0","2026-02-06T10:46:55","851"
"complete","usr_59b510497b","epi_e9b68a4b8a","2025-06-27T16:51:22","1485"
"seek","usr_64cb98b946","epi_fe1c9050b2","2025-03-21T18:05:20",""
"pause","usr_4c7e9f1978","epi_f066fc8398","2026-01-21T04:39:06",""
"download","usr_55472dc0e7","epi_7d796b6df3","2025-12-11T00:10:26",""
"complete","usr_5685c7545e","epi_1d077a5c8b","2026-02-16T20:51:13","10771"
"seek","usr_0ba94d6728","epi_6a59a21550","malformed-date",""
"seek","usr_87e6c4f7bd","epi_df3c907e26","2025-02-19T21:37:42",""
"complete","usr_3104c649ab","epi_ec88cc366f","2025-05-06T21:10:31","323"
"play","usr_9a677640d9","epi_888c4c6ce7","2025-03-17T18:08:43","1983"
"seek","usr_4d256e4acf","epi_ee8c7011d5","2025-12-18T02:19:59",""
"play","usr_8a4eb58c18","epi_638a43c60b","2025-03-16T20:07:19","19808"
"pause","usr_bf4a54ac16","epi_93c1db10e7","2025-04-27T15:16:22",""
"seek","usr_5f72256383","epi_638a43c60b","2026-02-07T14:13:27",""
"play","usr_27853bd7f3","epi_9fc7ced863","2025-01-12T02:11:57","1403"
"pause","usr_dd4f0e2f15","epi_1fa805e803","2025-11-09T15:22:00",""
"pause","usr_046c4e1190","epi_1f60d46359","2025-01-29T15:06:05",""
"pause","usr_4c15c22ac3","epi_caae44d0f9","2026-02-20T04:05:32",""
"complete","usr_83159f5c42","epi_4e2999964d","2025-11-03T09:32:05","1826"
"pause","usr_45945a0181","epi_1d077a5c8b","2025-12-05T08:54:43",""
"pause","usr_f6c7dce345","epi_6a59a21550","2025-10-31T09:36:57",""
"play","usr_9b8d1bf627","epi_7b68a0f8ca","2026-02-13T01:32:14","1409"
"seek","usr_f1f98f10f4","epi_01d0ba7c6a","2025-10-11T11:12:47",""
"play","usr_973a579e01","epi_7d796b6df3","2025-11-24T19:48:24","5843"
"seek","","epi_6a59a21550","2025-10-24T05:44:40",""
"seek","usr_9ce2a474b0","epi_aaf4c75689","2025-11-23T07:35:23",""
"seek","usr_eba23daeb3","epi_eea76c134c","2025-11-21T19:17:21",""
"play","usr_af22967d11","epi_f83f3e3dd3","2025-12-06T11:30:45","805"
"pause","usr_7edf27a75c","epi_ee8c7011d5","2025-12-04T07:14:07",""
"pause","usr_6beefbd74a","epi_75ece8808f","2026-02-10T18:04:49",""
"pause","usr_b4861053c0","epi_b5d6a08b9e","2025-06-11T04:32:50",""
"complete","usr_1d0c983bc2","epi_d952ff83c5","2025-04-11T14:07:18","2892"
"complete","usr_3fb995e8d0","epi_d7d8bf599a","2025-10-22T21:07:18","35182"
"pause","usr_83159f5c42","epi_4e2999964d","2026-01-08T02:52:55",""
"complete","usr_fd7f2a2d9b","epi_727bd80f61","2025-11-04T14:29:22","21374"
"seek","usr_450f17a33e","epi_d1fd1fa9d6","2025-04-08T08:44:21",""
"complete","usr_6bb9b71226","epi_ac4e57d503","2025-12-19T22:06:00","25684"
"pause","usr_0c08aa1860","epi_850a17ab36","2025-03-18T23:10:03",""
"complete","usr_eba23daeb3","epi_960455560c","2025-01-15T19:00:03","1853"
"download","usr_61499df046","epi_5081948a0d","2025-01-26T02:39:58",""
"complete","usr_158d6ef0cc","epi_45f1536a96","2025-08-06T05:11:54","3634"
"pause","usr_3366223bdf","epi_a4e779137e","2025-01-09T03:55:40",""
"pause","usr_27853bd7f3","epi_61eee9e710","2025-07-15T03:22:27",""
"seek","","epi_f3eaa89d33","2025-04-04T00:53:38",""
"seek","usr_1b0522934c","epi_f2bd927f27","2025-11-30T22:17:00",""
"complete","usr_9ce2a474b0","epi_b82c2d7cdc","2025-11-24T04:40:03","2063"
"complete","usr_eba23daeb3","epi_5081948a0d","2025-02-14T04:37:45","1365"
"pause","usr_3e16c37a3a","epi_93634437fe","2025-08-07T04:57:19",""
"complete","usr_83159f5c42","epi_f83f3e3dd3","2025-12-25T00:36:33","2935"
"complete","usr_7bf28d157a","epi_354b6572e2","2025-10-16T09:47:56","9212"
"pause","usr_61499df046","epi_dd80165b34","2025-09-18T05:46:56",""
"play","usr_94aac51957","epi_7d35bda596","2025-09-21T10:25:34","1159"
"play","usr_2981e7133d","epi_eba8852bb1","2025-07-20T22:20:21","3228"
"seek","usr_3183b9a801","epi_eba8852bb1","2025-12-13T04:43:58",""
"pause","usr_af22967d11","epi_8985cbbaef","2026-02-22T14:38:13",""
"download","usr_35b64fab1c","epi_4e132fa300","2025-10-07T15:30:25",""
"play","usr_3c0d308a20","epi_7b987ba739","2025-06-12T21:35:40","2619"
"play","usr_1b0522934c","epi_712f26b469","2026-02-26T00:25:14","808"
"complete","usr_60a1c7d137","epi_4f5f3fb954","2025-04-29T14:08:23","1177"
"complete","usr_eba23daeb3","epi_f25baa556e","2025-08-08T04:04:13","1434"
"complete","usr_b29f1ef792","epi_ade90eeb13","2026-02-13T13:02:25","5530"
"seek","usr_3d0cb6b728","epi_d4ba40e28c","2025-11-28T10:11:11",""
"play","usr_81b580c120","","2025-12-08T04:24:46","1541"
"pause","usr_3480f0f0cc","epi_888c4c6ce7","2026-02-03T17:08:58",""
"pause","usr_77e31e8610","epi_6a59a21550","2025-07-28T05:13:10",""
"pause","usr_0e31236aa8","epi_8a58bc7828","2025-03-31T23:05:42",""
"play","usr_eba23daeb3","epi_a193a2bcef","2025-08-30T18:26:08","1740"
"complete","usr_f86fbd6c84","epi_6066e13c1f","2025-08-14T23:41:33","1078"
"complete","usr_5d52d56729","epi_9432b55df3","2025-04-26T02:35:34","18179"
"play","usr_3fb995e8d0","epi_93c1db10e7","2025-05-30T07:30:34","22730"
"pause","usr_f85c42024d","epi_960455560c","2025-06-15T15:15:40",""
"seek","usr_63cd0303a9","epi_6a59a21550","2025-10-21T15:42:02",""
"seek","usr_eba23daeb3","epi_846b126bc7","2025-01-27T21:01:03",""
"play","usr_973a579e01","epi_a9b58221ab","2025-07-06T14:26:42","6304"
"download","usr_83ba3a4ee5","epi_66a07390d6","2025-01-29T01:34:40",""
"pause","usr_2981e7133d","epi_a4e779137e","2025-04-20T21:18:49",""
"download","usr_9cfcfcdca6","epi_a9b58221ab","2025-05-09T18:28:34",""
"complete","usr_9323cd6a9c","epi_7b68a0f8ca","2025-05-13T23:31:46","2870"
"play","usr_7edf27a75c","epi_b82c2d7cdc","2025-10-05T10:37:46","1727"
"complete","usr_7bdc501b6f","epi_354b6572e2","2025-04-16T21:33:32","628"
"pause","usr_790c3d8c5f","epi_eea76c134c","2025-09-30T12:21:13",""
"play","usr_d611a56736","epi_b85ea597ba","2025-07-25T20:05:14","12732"
"seek","usr_8941c6827a","epi_93c1db10e7","2025-12-31T05:30:25",""
"play","usr_2673d8857d","epi_c4e8e57c97","2025-08-28T17:33:11","33020"
"seek","usr_89e3ea025b","epi_5081948a0d","2025-09-02T01:16:21",""
"complete","usr_1bf57abea7","epi_7d796b6df3","2025-11-23T14:05:18","1954"
"play","usr_2f07185a35","epi_75ece8808f","2025-11-05T22:02:16","3322"
"seek","usr_ab36ed7168","epi_87e2958a70","2025-12-30T18:11:55",""
"play","usr_da57bb6192","epi_fe1c9050b2","2026-01-29T00:23:45","1710"
"complete","usr_35b64fab1c","epi_8a58bc7828","2026-02-28T10:23:45","3094"
"complete","usr_1ebb27e579","epi_eba7ff25a8","2025-09-05T10:26:56","3565"
"pause","usr_1ebb27e579","epi_acdd064502","2026-01-04T21:54:40",""
"play","usr_c33cfe307a","epi_5081948a0d","2025-04-30T00:37:42","1434"
"seek","usr_f14ac454a3","epi_d3ab97826c","2025-01-31T00:51:35",""
"play","usr_8a4eb58c18","epi_01d0ba7c6a","2025-08-13T02:03:29","1752"
"pause","usr_f0f4f9c009","epi_57ebf9acaf","2025-10-11T02:17:21",""
"play","usr_258cfa779e","epi_9fc7ced863","2025-12-12T17:25:37","2890"
"pause","usr_002641109e","epi_d7d8bf599a","2025-03-19T20:15:28",""
"pause","usr_f9cbc59be0","epi_f2bd927f27","2025-11-17T21:27:53",""
"pause","usr_0937fbfbde","epi_b689da864d","2025-11-26T13:58:22",""
"pause","usr_70cd217c12","epi_9988d05e11","2025-02-09T16:16:31",""
"pause","usr_fe06cc8e10","epi_58c7f61aac","2025-02-08T05:57:04",""
"play","usr_808ac4245b","epi_064d581ad2","2026-02-26T19:25:00","36947"
"pause","usr_340d80ebd0","epi_75ece8808f","2026-01-14T06:28:33",""
"seek","usr_2549b15396","epi_873337b934","2025-12-12T08:25:27",""
"play","usr_61499df046","","malformed-date","18021"
"pause","usr_d3ee9ceca7","epi_663188493b","2025-07-25T03:18:54",""
"play","usr_7958acd457","epi_f25baa556e","2025-08-22T11:42:57","1714"
"pause","usr_9aab146109","epi_a9ada448c6","2025-10-30T23:02:33",""
"complete","usr_a856782a04","epi_05fa3c96f9","2025-11-13T13:37:55","207"
"complete","usr_e5460275f4","epi_194b4b188d","2025-11-17T07:51:29","10386"
"pause","usr_9a99f99eb4","epi_ad0822ed24","2025-08-28T13:23:32",""
"complete","usr_973a579e01","epi_93c1db10e7","2025-07-23T10:51:50","2559"
"complete","usr_0d6f5e0a25","epi_d657307fd9","2025-11-17T16:46:34","2379"
"pause","usr_b34ffdfc14","epi_5e97f26242","2025-04-15T16:24:37",""
"complete","usr_83159f5c42","epi_5374b0822c","2025-07-04T04:04:07","29411"
"complete","usr_96f6a61af7","epi_4ce9ecde6d","2025-06-08T11:15:34","3170"
"play","usr_0e1abcc91a","epi_76e2beba79","2025-03-21T04:09:11","927"
"play","usr_16a2d6c960","epi_ac4e57d503","2025-11-07T23:35:37","1818"
"complete","usr_9b8d1bf627","epi_6a59a21550","2026-01-30T00:13:28","1863"
"complete","usr_3c681ef07b","epi_7304dc859f","2025-06-26T06:33:37","6331"
"pause","usr_2abcb3b842","epi_0087ad003a","2025-12-23T15:53:21",""
"play","usr_8a4eb58c18","epi_f2bd927f27","2025-12-21T07:35:40","40832"
"complete","usr_5755e5ce96","epi_093cc7c56e","2025-11-20T14:26:21","1168"
"seek","usr_b8cfec6848","epi_a9494133ec","2025-04-13T02:57:28",""
"pause","usr_3fb995e8d0","epi_aaf4c75689","2025-10-15T11:45:11",""
"play","usr_f14ac454a3","epi_fce45bab25","2025-08-30T21:55:28","2106"
"play","usr_7d401799e1","","2025-01-16T05:44:15","1206"
"pause","usr_0d37f4fcdf","epi_64e8d400e3","2025-06-22T16:39:26",""
"complete","","epi_554343c582","2026-02-05T05:12:42","7803"
"pause","usr_3e16c37a3a","epi_0087ad003a","2025-04-04T00:35:03",""
"pause","usr_31fa3cf85b","epi_7ad581ca2e","2025-02-19T10:35:27",""
"play","usr_eba23daeb3","epi_663188493b","2025-04-02T15:13:27","2620"
"play","usr_42d79ec20a","epi_73f5593b4b","2025-07-16T09:23:22","2837"
"download","usr_4cc806c493","epi_8a58bc7828","2025-03-21T12:03:23",""
"complete","usr_334513b9d9","epi_663efe65f3","2025-06-04T16:09:03","7372"
"pause","usr_790c3d8c5f","","2025-11-28T17:11:30",""
"pause","usr_9c75e0546b","epi_def6af3c68","2026-01-14T17:09:36",""
"pause","usr_6ca8c43383","epi_eea76c134c","2025-12-14T02:57:43",""
"download","usr_61499df046","epi_d7d8bf599a","2026-01-03T23:15:01",""
